UserID,Experiment,SessionNum,Trial,Date,Question,Answer,Response,RT,LenScore,LenAcc,StrictAcc,Information,TrialType,Feedback,DurationControl,OrderRandGroup,Phase,prop.error,diff.error
A100Y89FZO4J0B,crone1,1,1,1/30/2019 19:22,50,50,40,11.288,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-10
A100Y89FZO4J0B,crone1,1,2,1/30/2019 19:22,100,100,75,8.734,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-25
A100Y89FZO4J0B,crone1,1,3,1/30/2019 19:23,80,80,80,8.122,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A100Y89FZO4J0B,crone1,1,4,1/30/2019 19:23,60,60,75,7.818,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.25,15
A100Y89FZO4J0B,crone1,1,5,1/30/2019 19:23,50,50,60,6.19,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.2,10
A100Y89FZO4J0B,crone1,1,6,1/30/2019 19:23,70,70,85,9.512,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.214285714,15
A100Y89FZO4J0B,crone1,1,7,1/30/2019 19:23,90,90,95,8.035,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.055555556,5
A100Y89FZO4J0B,crone1,1,8,1/30/2019 19:23,70,70,85,6.767,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.214285714,15
A100Y89FZO4J0B,crone1,1,9,1/30/2019 19:23,80,80,85,8.514,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.0625,5
A100Y89FZO4J0B,crone1,1,10,1/30/2019 19:24,70,70,85,8.875,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.214285714,15
A100Y89FZO4J0B,crone1,1,11,1/30/2019 19:24,60,60,63,7.931,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.05,3
A100Y89FZO4J0B,crone1,1,12,1/30/2019 19:24,80,80,85,6.414,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.0625,5
A100Y89FZO4J0B,crone1,1,13,1/30/2019 19:24,70,70,86,8.288,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.228571429,16
A100Y89FZO4J0B,crone1,1,14,1/30/2019 19:24,100,100,110,7.036,66.66666667,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.1,10
A100Y89FZO4J0B,crone1,1,15,1/30/2019 19:24,50,50,60,7.206,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.2,10
A100Y89FZO4J0B,crone1,1,16,1/30/2019 19:24,100,100,90,8.654,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1,-10
A100Y89FZO4J0B,crone1,1,17,1/30/2019 19:24,100,100,105,8.481,66.66666667,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.05,5
A100Y89FZO4J0B,crone1,1,18,1/30/2019 19:25,50,50,45,5.867,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1,-5
A100Y89FZO4J0B,crone1,1,19,1/30/2019 19:25,60,60,55,6.048,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.083333333,-5
A100Y89FZO4J0B,crone1,1,20,1/30/2019 19:25,70,70,75,9.244,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.071428571,5
A100Y89FZO4J0B,crone1,1,21,1/30/2019 19:25,80,80,80,6.705,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A100Y89FZO4J0B,crone1,1,22,1/30/2019 19:25,60,60,60,6.902,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A100Y89FZO4J0B,crone1,1,23,1/30/2019 19:25,60,60,65,6.781,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.083333333,5
A100Y89FZO4J0B,crone1,1,24,1/30/2019 19:25,100,100,85,6.889,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.15,-15
A100Y89FZO4J0B,crone1,1,25,1/30/2019 19:25,90,90,75,7.653,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.166666667,-15
A100Y89FZO4J0B,crone1,1,26,1/30/2019 19:26,50,50,55,8.405,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.1,5
A100Y89FZO4J0B,crone1,1,27,1/30/2019 19:26,100,100,75,7.881,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-25
A100Y89FZO4J0B,crone1,1,28,1/30/2019 19:26,70,70,60,5.956,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.142857143,-10
A100Y89FZO4J0B,crone1,1,29,1/30/2019 19:26,50,50,40,7.848,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-10
A100Y89FZO4J0B,crone1,1,30,1/30/2019 19:26,50,50,40,6.008,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-10
A100Y89FZO4J0B,crone1,1,31,1/30/2019 19:26,90,90,70,6.757,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.222222222,-20
A100Y89FZO4J0B,crone1,1,32,1/30/2019 19:26,90,90,70,7.471,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.222222222,-20
A100Y89FZO4J0B,crone1,1,33,1/30/2019 19:27,70,70,65,8.169,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.071428571,-5
A100Y89FZO4J0B,crone1,1,34,1/30/2019 19:27,70,70,55,7.66,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.214285714,-15
A100Y89FZO4J0B,crone1,1,35,1/30/2019 19:27,90,90,70,6.218,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.222222222,-20
A100Y89FZO4J0B,crone1,1,36,1/30/2019 19:27,90,90,70,8.318,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.222222222,-20
A100Y89FZO4J0B,crone1,1,37,1/30/2019 19:27,50,50,37,9.847,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.26,-13
A100Y89FZO4J0B,crone1,1,38,1/30/2019 19:27,90,90,70,9.175,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.222222222,-20
A100Y89FZO4J0B,crone1,1,39,1/30/2019 19:27,50,50,36,10.306,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.28,-14
A100Y89FZO4J0B,crone1,1,40,1/30/2019 19:28,60,60,40,7.88,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.333333333,-20
A100Y89FZO4J0B,crone1,1,41,1/30/2019 19:28,100,100,70,6.596,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.3,-30
A100Y89FZO4J0B,crone1,1,42,1/30/2019 19:28,50,50,40,6.453,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-10
A100Y89FZO4J0B,crone1,1,43,1/30/2019 19:28,90,90,70,6.737,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.222222222,-20
A100Y89FZO4J0B,crone1,1,44,1/30/2019 19:28,100,100,70,6.466,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.3,-30
A100Y89FZO4J0B,crone1,1,45,1/30/2019 19:28,100,100,76,7.615,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.24,-24
A100Y89FZO4J0B,crone1,1,46,1/30/2019 19:28,60,60,45,6.229,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-15
A100Y89FZO4J0B,crone1,1,47,1/30/2019 19:28,90,90,75,5.975,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.166666667,-15
A100Y89FZO4J0B,crone1,1,48,1/30/2019 19:29,70,70,40,7.885,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.428571429,-30
A100Y89FZO4J0B,crone1,1,49,1/30/2019 19:29,60,60,43,6.679,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.283333333,-17
A100Y89FZO4J0B,crone1,1,50,1/30/2019 19:29,80,80,60,5.766,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-20
A100Y89FZO4J0B,crone1,1,51,1/30/2019 19:29,80,80,55,7.23,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.3125,-25
A100Y89FZO4J0B,crone1,1,52,1/30/2019 19:29,100,100,65,7.12,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.35,-35
A100Y89FZO4J0B,crone1,1,53,1/30/2019 19:29,80,80,65,6.974,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1875,-15
A100Y89FZO4J0B,crone1,1,54,1/30/2019 19:29,80,80,65,5.752,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1875,-15
A100Y89FZO4J0B,crone1,1,55,1/30/2019 19:29,80,80,60,6.862,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-20
A100Y89FZO4J0B,crone1,1,56,1/30/2019 19:30,90,90,70,5.575,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.222222222,-20
A100Y89FZO4J0B,crone1,1,57,1/30/2019 19:30,80,80,65,8.384,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1875,-15
A100Y89FZO4J0B,crone1,1,58,1/30/2019 19:30,70,70,50,6.683,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.285714286,-20
A100Y89FZO4J0B,crone1,1,59,1/30/2019 19:30,60,60,50,5.648,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.166666667,-10
A100Y89FZO4J0B,crone1,1,60,1/30/2019 19:30,60,60,45,5.911,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-15
A11BSFO4LMHPXQ,crone1,1,1,1/31/2019 11:13,70,70,55,7.7,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.214285714,-15
A11BSFO4LMHPXQ,crone1,1,2,1/31/2019 11:13,50,50,47,5.2,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.06,-3
A11BSFO4LMHPXQ,crone1,1,3,1/31/2019 11:13,100,100,102,3.942,66.66666667,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.02,2
A11BSFO4LMHPXQ,crone1,1,4,1/31/2019 11:13,70,70,80,4.047,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.142857143,10
A11BSFO4LMHPXQ,crone1,1,5,1/31/2019 11:13,70,70,65,3.964,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.071428571,-5
A11BSFO4LMHPXQ,crone1,1,6,1/31/2019 11:13,80,80,72,4.138,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1,-8
A11BSFO4LMHPXQ,crone1,1,7,1/31/2019 11:13,70,70,88,4.264,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.257142857,18
A11BSFO4LMHPXQ,crone1,1,8,1/31/2019 11:13,100,100,88,3.706,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.12,-12
A11BSFO4LMHPXQ,crone1,1,9,1/31/2019 11:13,50,50,47,5.2,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.06,-3
A11BSFO4LMHPXQ,crone1,1,10,1/31/2019 11:13,80,80,58,4.212,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.275,-22
A11BSFO4LMHPXQ,crone1,1,11,1/31/2019 11:13,70,70,50,3.695,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.285714286,-20
A11BSFO4LMHPXQ,crone1,1,12,1/31/2019 11:13,60,60,45,3.558,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-15
A11BSFO4LMHPXQ,crone1,1,13,1/31/2019 11:14,80,80,69,4.149,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1375,-11
A11BSFO4LMHPXQ,crone1,1,14,1/31/2019 11:14,60,60,57,3.913,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.05,-3
A11BSFO4LMHPXQ,crone1,1,15,1/31/2019 11:14,50,50,48,3.981,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.04,-2
A11BSFO4LMHPXQ,crone1,1,16,1/31/2019 11:14,100,100,112,3.716,33.33333333,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.12,12
A11BSFO4LMHPXQ,crone1,1,17,1/31/2019 11:14,60,60,77,3.522,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.283333333,17
A11BSFO4LMHPXQ,crone1,1,18,1/31/2019 11:14,70,70,80,4.059,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.142857143,10
A11BSFO4LMHPXQ,crone1,1,19,1/31/2019 11:14,50,50,39,4.154,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.22,-11
A11BSFO4LMHPXQ,crone1,1,20,1/31/2019 11:14,50,50,41,3.642,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.18,-9
A11BSFO4LMHPXQ,crone1,1,21,1/31/2019 11:14,50,50,49,3.817,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.02,-1
A11BSFO4LMHPXQ,crone1,1,22,1/31/2019 11:14,100,100,99,3.895,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.01,-1
A11BSFO4LMHPXQ,crone1,1,23,1/31/2019 11:14,100,100,105,4.489,66.66666667,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.05,5
A11BSFO4LMHPXQ,crone1,1,24,1/31/2019 11:14,70,70,68,4.426,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.028571429,-2
A11BSFO4LMHPXQ,crone1,1,25,1/31/2019 11:14,70,70,63,4.222,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1,-7
A11BSFO4LMHPXQ,crone1,1,26,1/31/2019 11:14,60,60,55,3.69,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.083333333,-5
A11BSFO4LMHPXQ,crone1,1,27,1/31/2019 11:14,80,80,70,3.901,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.125,-10
A11BSFO4LMHPXQ,crone1,1,28,1/31/2019 11:15,90,90,72,4.063,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-18
A11BSFO4LMHPXQ,crone1,1,29,1/31/2019 11:15,60,60,65,4.168,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.083333333,5
A11BSFO4LMHPXQ,crone1,1,30,1/31/2019 11:15,100,100,72,4.215,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.28,-28
A11BSFO4LMHPXQ,crone1,1,31,1/31/2019 11:15,90,90,85,3.842,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.055555556,-5
A11BSFO4LMHPXQ,crone1,1,32,1/31/2019 11:15,60,60,40,3.915,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.333333333,-20
A11BSFO4LMHPXQ,crone1,1,33,1/31/2019 11:15,80,80,70,4.16,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.125,-10
A11BSFO4LMHPXQ,crone1,1,34,1/31/2019 11:15,90,90,74,4.593,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.177777778,-16
A11BSFO4LMHPXQ,crone1,1,35,1/31/2019 11:15,80,80,65,4.276,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1875,-15
A11BSFO4LMHPXQ,crone1,1,36,1/31/2019 11:15,70,70,44,3.88,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.371428571,-26
A11BSFO4LMHPXQ,crone1,1,37,1/31/2019 11:15,100,100,70,3.579,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.3,-30
A11BSFO4LMHPXQ,crone1,1,38,1/31/2019 11:15,80,80,56,3.775,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.3,-24
A11BSFO4LMHPXQ,crone1,1,39,1/31/2019 11:15,80,80,47,3.583,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.4125,-33
A11BSFO4LMHPXQ,crone1,1,40,1/31/2019 11:15,70,70,45,4.382,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.357142857,-25
A11BSFO4LMHPXQ,crone1,1,41,1/31/2019 11:15,60,60,46,4.541,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.233333333,-14
A11BSFO4LMHPXQ,crone1,1,42,1/31/2019 11:16,90,90,63,4.322,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.3,-27
A11BSFO4LMHPXQ,crone1,1,43,1/31/2019 11:16,60,60,50,3.94,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.166666667,-10
A11BSFO4LMHPXQ,crone1,1,44,1/31/2019 11:16,80,80,72,4.042,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1,-8
A11BSFO4LMHPXQ,crone1,1,45,1/31/2019 11:16,90,90,75,3.611,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.166666667,-15
A11BSFO4LMHPXQ,crone1,1,46,1/31/2019 11:16,60,60,53,3.843,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.116666667,-7
A11BSFO4LMHPXQ,crone1,1,47,1/31/2019 11:16,90,90,68,3.95,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.244444444,-22
A11BSFO4LMHPXQ,crone1,1,48,1/31/2019 11:16,50,50,38,3.82,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.24,-12
A11BSFO4LMHPXQ,crone1,1,49,1/31/2019 11:16,90,90,80,3.767,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.111111111,-10
A11BSFO4LMHPXQ,crone1,1,50,1/31/2019 11:16,100,100,85,3.801,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.15,-15
A11BSFO4LMHPXQ,crone1,1,51,1/31/2019 11:16,50,50,40,4.422,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-10
A11BSFO4LMHPXQ,crone1,1,52,1/31/2019 11:16,80,80,80,5.943,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A11BSFO4LMHPXQ,crone1,1,53,1/31/2019 11:16,60,60,45,3.536,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-15
A11BSFO4LMHPXQ,crone1,1,54,1/31/2019 11:16,100,100,72,3.757,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.28,-28
A11BSFO4LMHPXQ,crone1,1,55,1/31/2019 11:16,90,90,65,4.428,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.277777778,-25
A11BSFO4LMHPXQ,crone1,1,56,1/31/2019 11:17,50,50,37,4.011,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.26,-13
A11BSFO4LMHPXQ,crone1,1,57,1/31/2019 11:17,100,100,75,3.735,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-25
A11BSFO4LMHPXQ,crone1,1,58,1/31/2019 11:17,90,90,76,4.154,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.155555556,-14
A11BSFO4LMHPXQ,crone1,1,59,1/31/2019 11:17,90,90,60,3.684,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.333333333,-30
A11BSFO4LMHPXQ,crone1,1,60,1/31/2019 11:17,50,50,32,3.892,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.36,-18
A15VRRHQCLJHC8,crone1,1,1,1/31/2019 11:13,50,50,67,31.557,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.34,17
A15VRRHQCLJHC8,crone1,1,2,1/31/2019 11:13,70,70,57,9.226,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.185714286,-13
A15VRRHQCLJHC8,crone1,1,3,1/31/2019 11:14,60,60,57,9.187,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.05,-3
A15VRRHQCLJHC8,crone1,1,4,1/31/2019 11:14,60,60,57,5.044,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.05,-3
A15VRRHQCLJHC8,crone1,1,5,1/31/2019 11:14,50,50,49,8.448,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.02,-1
A15VRRHQCLJHC8,crone1,1,6,1/31/2019 11:14,60,60,50,4.494,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.166666667,-10
A15VRRHQCLJHC8,crone1,1,7,1/31/2019 11:14,70,70,75,4.947,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.071428571,5
A15VRRHQCLJHC8,crone1,1,8,1/31/2019 11:14,50,50,45,5.704,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1,-5
A15VRRHQCLJHC8,crone1,1,9,1/31/2019 11:14,100,100,89,9.209,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.11,-11
A15VRRHQCLJHC8,crone1,1,10,1/31/2019 11:14,50,50,41,4.265,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.18,-9
A15VRRHQCLJHC8,crone1,1,11,1/31/2019 11:14,50,50,55,7.896,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.1,5
A15VRRHQCLJHC8,crone1,1,12,1/31/2019 11:15,90,90,60,4.164,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.333333333,-30
A15VRRHQCLJHC8,crone1,1,13,1/31/2019 11:15,100,100,70,3.799,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.3,-30
A15VRRHQCLJHC8,crone1,1,14,1/31/2019 11:15,80,80,70,3.839,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.125,-10
A15VRRHQCLJHC8,crone1,1,15,1/31/2019 11:15,70,70,70,4.031,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A15VRRHQCLJHC8,crone1,1,16,1/31/2019 11:15,70,70,70,6.573,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A15VRRHQCLJHC8,crone1,1,17,1/31/2019 11:15,80,80,75,4.266,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.0625,-5
A15VRRHQCLJHC8,crone1,1,18,1/31/2019 11:15,90,90,85,3.951,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.055555556,-5
A15VRRHQCLJHC8,crone1,1,19,1/31/2019 11:15,100,100,95,6.104,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.05,-5
A15VRRHQCLJHC8,crone1,1,20,1/31/2019 11:15,80,80,75,5.362,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.0625,-5
A15VRRHQCLJHC8,crone1,1,21,1/31/2019 11:15,60,60,45,3.712,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-15
A15VRRHQCLJHC8,crone1,1,22,1/31/2019 11:15,100,100,75,4.39,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-25
A15VRRHQCLJHC8,crone1,1,23,1/31/2019 11:15,100,100,85,3.713,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.15,-15
A15VRRHQCLJHC8,crone1,1,24,1/31/2019 11:16,100,100,95,4.079,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.05,-5
A15VRRHQCLJHC8,crone1,1,25,1/31/2019 11:16,80,80,85,3.557,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.0625,5
A15VRRHQCLJHC8,crone1,1,26,1/31/2019 11:16,70,70,75,3.648,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.071428571,5
A15VRRHQCLJHC8,crone1,1,27,1/31/2019 11:16,50,50,55,4.032,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.1,5
A15VRRHQCLJHC8,crone1,1,28,1/31/2019 11:16,70,70,75,10.71,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.071428571,5
A15VRRHQCLJHC8,crone1,1,29,1/31/2019 11:16,50,50,30,5.978,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.4,-20
A15VRRHQCLJHC8,crone1,1,30,1/31/2019 11:16,80,80,40,3.112,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.5,-40
A15VRRHQCLJHC8,crone1,1,31,1/31/2019 11:16,90,90,70,4.154,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.222222222,-20
A15VRRHQCLJHC8,crone1,1,32,1/31/2019 11:16,80,80,40,4.064,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.5,-40
A15VRRHQCLJHC8,crone1,1,33,1/31/2019 11:16,60,60,50,3.635,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.166666667,-10
A15VRRHQCLJHC8,crone1,1,34,1/31/2019 11:16,100,100,90,5.296,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1,-10
A15VRRHQCLJHC8,crone1,1,35,1/31/2019 11:16,80,80,39,4.088,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.5125,-41
A15VRRHQCLJHC8,crone1,1,36,1/31/2019 11:17,60,60,40,4.06,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.333333333,-20
A15VRRHQCLJHC8,crone1,1,37,1/31/2019 11:17,100,100,80,4.855,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-20
A15VRRHQCLJHC8,crone1,1,38,1/31/2019 11:17,100,100,90,3.645,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1,-10
A15VRRHQCLJHC8,crone1,1,39,1/31/2019 11:17,90,90,90,4.753,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A15VRRHQCLJHC8,crone1,1,40,1/31/2019 11:17,90,90,85,3.765,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.055555556,-5
A15VRRHQCLJHC8,crone1,1,41,1/31/2019 11:17,90,90,90,3.857,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
